"PWR_EXC_TP_CD","FUEL_TP_CD","CRTN_TM","FCST_TM","LEAD_TM","FCST_PROD_CD","FCST_QG01","FCST_QG02","FCST_QG03","FCST_QG04","FCST_QG05","FCST_QG06","FCST_QGEN","FCST_QGMX","FCST_QGMN","FCST_CAPA","ESS_CHRG","ESS_DISC","ESS_CAPA","REG_DATE","UPD_DATE"
"09","16","202508020300","202508040000","04500","03",205.131052,182.918055,197.829604,,143.261239,,182.918055,205.131052,143.261239,421.970000,,,,2025-08-02 02:50:37.000,2025-08-02 02:50:37.000
"09","13","202508020300","202508040100","04600","03",0.000000,0.000000,0.149011,,0.000000,,0.000000,0.149011,0.000000,517.963000,,,,2025-08-02 02:50:36.000,2025-08-02 02:50:36.000
"09","16","202508020300","202508040100","04600","03",241.465563,195.539899,198.869924,,143.125082,,195.539899,241.465563,143.125082,421.970000,,,,2025-08-02 02:50:37.000,2025-08-02 02:50:37.000
"09","13","202508020300","202508040200","04700","03",0.000000,0.000000,0.145735,,0.000000,,0.000000,0.145735,0.000000,517.963000,,,,2025-08-02 02:50:36.000,2025-08-02 02:50:36.000
"09","16","202508020300","202508040200","04700","03",204.994736,190.603630,191.329919,,135.610117,,190.603630,204.994736,135.610117,421.970000,,,,2025-08-02 02:50:37.000,2025-08-02 02:50:37.000
"09","13","202508020300","202508040300","04800","03",0.000000,0.000000,8.167729,,,,0.000000,8.167729,0.000000,517.963000,,,,2025-08-02 02:50:36.000,2025-08-02 02:50:36.000
"09","16","202508020300","202508040300","04800","03",178.247735,165.893137,193.466968,,,,165.893137,193.466968,165.893137,421.970000,,,,2025-08-02 02:50:37.000,2025-08-02 02:50:37.000
"09","13","202508020900","202508020900","00000","03",169.033964,150.236994,195.603797,,146.825731,,169.033964,195.603797,146.825731,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508020900","00000","03",40.595113,17.143557,71.827308,,20.400994,,17.143557,71.827308,17.143557,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508021000","00100","03",213.341886,173.087396,246.732830,,221.672678,,213.341886,246.732830,173.087396,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508021000","00100","03",57.332036,73.802105,81.410862,,17.980753,,73.802105,81.410862,17.980753,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508021100","00200","03",259.129348,285.995556,338.051010,,298.046573,,259.129348,338.051010,259.129348,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508021100","00200","03",66.807852,73.860470,88.642661,,15.102068,,73.860470,88.642661,15.102068,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508021200","00300","03",318.353887,310.939338,348.982238,,352.382319,,318.353887,352.382319,310.939338,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508021200","00300","03",70.989500,75.520407,88.387384,,25.969231,,75.520407,88.387384,25.969231,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508021300","00400","03",305.073402,300.876422,328.538635,,362.050126,,305.073402,362.050126,300.876422,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508021300","00400","03",84.080387,118.543589,123.619936,,36.997393,,118.543589,123.619936,36.997393,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508021400","00500","03",343.497481,347.834778,325.848257,,341.477865,,343.497481,347.834778,325.848257,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508021400","00500","03",101.864793,146.759776,109.854090,,47.387549,,146.759776,146.759776,47.387549,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508021500","00600","03",286.658100,324.517397,330.286972,,288.913218,,286.658100,330.286972,286.658100,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508021500","00600","03",55.935782,66.468823,84.249912,,69.442585,,66.468823,84.249912,55.935782,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508021600","00700","03",226.854812,280.283025,277.899363,,223.376805,,226.854812,280.283025,223.376805,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508021600","00700","03",24.500484,39.426837,69.477606,,81.641589,,39.426837,81.641589,24.500484,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508021700","00800","03",164.373882,197.644083,220.260832,,167.248919,,164.373882,220.260832,164.373882,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508021700","00800","03",21.134868,26.905265,66.953724,,81.650190,,26.905265,81.650190,21.134868,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508021800","00900","03",81.542833,118.731554,145.356358,,106.984720,,81.542833,145.356358,81.542833,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508021800","00900","03",21.133197,26.418054,76.336876,,74.313116,,26.418054,76.336876,21.133197,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508021900","01000","03",39.013364,52.854178,38.850338,,47.856623,,39.013364,52.854178,38.850338,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508021900","01000","03",32.893377,21.125132,71.371377,,50.065930,,21.125132,71.371377,21.125132,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508022000","01100","03",12.639754,16.503021,2.146033,,5.249434,,12.639754,16.503021,2.146033,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508022000","01100","03",34.772204,30.445921,77.807161,,26.893614,,30.445921,77.807161,26.893614,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508022100","01200","03",11.550952,16.841859,0.123575,,0.000000,,11.550952,16.841859,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508022100","01200","03",52.608062,27.530292,74.304309,,21.920068,,27.530292,74.304309,21.920068,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508022200","01300","03",12.809887,3.518363,0.153622,,0.000000,,12.809887,12.809887,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508022200","01300","03",47.591097,40.085038,69.165963,,23.163611,,40.085038,69.165963,23.163611,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508022300","01400","03",15.147101,4.561582,0.127057,,0.000000,,15.147101,15.147101,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508022300","01400","03",36.304735,31.372531,64.813260,,21.429974,,31.372531,64.813260,21.429974,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508030000","01500","03",10.815675,1.521561,0.158663,,0.000000,,10.815675,10.815675,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508030000","01500","03",44.251228,27.971681,73.747770,,20.514404,,27.971681,73.747770,20.514404,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508030100","01600","03",11.465494,0.000000,0.134429,,0.000000,,11.465494,11.465494,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508030100","01600","03",35.239708,6.339817,67.675477,,17.923684,,6.339817,67.675477,6.339817,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508030200","01700","03",7.806602,0.601215,0.126841,,0.000000,,7.806602,7.806602,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508030200","01700","03",16.568382,34.588465,77.367442,,14.263672,,34.588465,77.367442,14.263672,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508030300","01800","03",0.976971,0.975908,0.134144,,0.000000,,0.976971,0.976971,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508030300","01800","03",15.841299,21.481865,79.269557,,16.886328,,21.481865,79.269557,15.841299,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508030400","01900","03",3.292598,0.000000,0.114070,,0.000000,,3.292598,3.292598,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508030400","01900","03",10.986021,21.293595,78.010438,,15.990967,,21.293595,78.010438,10.986021,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508030500","02000","03",4.966258,0.200105,0.136588,,0.000000,,4.966258,4.966258,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508030500","02000","03",41.543884,28.276210,69.207986,,13.140400,,28.276210,69.207986,13.140400,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508030600","02100","03",5.036368,1.653522,0.218006,,0.120330,,5.036368,5.036368,0.120330,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508030600","02100","03",52.004440,36.847051,87.924940,,14.666475,,36.847051,87.924940,14.666475,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508030700","02200","03",16.342138,19.170902,15.652296,,16.510342,,16.342138,19.170902,15.652296,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508030700","02200","03",38.024861,23.715821,71.360384,,20.129869,,23.715821,71.360384,20.129869,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508030800","02300","03",57.317674,48.042155,68.738315,,58.052828,,57.317674,68.738315,48.042155,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508030800","02300","03",38.956961,20.333337,81.181009,,25.669377,,20.333337,81.181009,20.333337,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508030900","02400","03",101.015318,94.334943,132.002061,,114.397943,,101.015318,132.002061,94.334943,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508030900","02400","03",64.408855,56.488188,91.891241,,25.599341,,56.488188,91.891241,25.599341,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508031000","02500","03",150.668330,124.701301,147.405812,,161.786353,,150.668330,161.786353,124.701301,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508031000","02500","03",63.839672,65.479388,91.201223,,47.023184,,65.479388,91.201223,47.023184,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508031100","02600","03",165.867940,155.074052,222.820465,,178.503286,,165.867940,222.820465,155.074052,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508031100","02600","03",61.740319,49.635313,98.931948,,80.667715,,49.635313,98.931948,49.635313,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508031200","02700","03",171.840582,159.034317,207.467159,,132.403177,,171.840582,207.467159,132.403177,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508031200","02700","03",91.059373,123.502111,110.275930,,115.069978,,123.502111,123.502111,91.059373,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508031300","02800","03",128.924072,110.536564,130.929918,,65.484440,,128.924072,130.929918,65.484440,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508031300","02800","03",93.194061,90.758000,109.446368,,143.826932,,90.758000,143.826932,90.758000,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508031400","02900","03",130.364093,167.914996,133.196182,,50.171993,,130.364093,167.914996,50.171993,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508031400","02900","03",91.044472,103.178578,131.568319,,140.421352,,103.178578,140.421352,91.044472,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508031500","03000","03",121.025187,136.403513,149.271355,,78.908404,,121.025187,149.271355,78.908404,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508031500","03000","03",82.976915,91.513124,117.370873,,135.540564,,91.513124,135.540564,82.976915,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508031600","03100","03",129.890713,110.958515,156.602323,,85.220082,,129.890713,156.602323,85.220082,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508031600","03100","03",53.429746,29.163124,109.034646,,143.452014,,29.163124,143.452014,29.163124,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508031700","03200","03",86.315060,100.443822,117.463938,,62.805417,,86.315060,117.463938,62.805417,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508031700","03200","03",51.876227,40.597435,105.391899,,144.657974,,40.597435,144.657974,40.597435,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508031800","03300","03",81.098664,92.107856,65.911943,,46.306640,,81.098664,92.107856,46.306640,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508031800","03300","03",45.218625,33.387630,99.592281,,134.448454,,33.387630,134.448454,33.387630,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508031900","03400","03",30.261927,34.740141,28.148575,,24.021143,,30.261927,34.740141,24.021143,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508031900","03400","03",60.564711,38.886973,115.404868,,118.391753,,38.886973,118.391753,38.886973,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508032000","03500","03",17.394012,0.000000,1.172648,,2.811799,,17.394012,17.394012,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508032000","03500","03",60.482030,50.081796,121.850220,,111.752941,,50.081796,121.850220,50.081796,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508032100","03600","03",16.988243,0.000000,0.130473,,0.000000,,16.988243,16.988243,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508032100","03600","03",46.624700,41.208109,128.220474,,112.047840,,41.208109,128.220474,41.208109,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508032200","03700","03",17.821392,0.000000,0.165443,,0.000000,,17.821392,17.821392,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508032200","03700","03",31.737828,27.137414,84.081485,,112.901899,,27.137414,112.901899,27.137414,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508032300","03800","03",16.988243,0.000000,0.177515,,0.000000,,16.988243,16.988243,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508032300","03800","03",28.500992,36.187125,87.948823,,105.439679,,36.187125,105.439679,28.500992,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508040000","03900","03",16.861235,12.186459,0.165824,,0.000000,,16.861235,16.861235,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508040000","03900","03",50.991047,11.782934,93.719499,,103.773134,,11.782934,103.773134,11.782934,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508040100","04000","03",16.861235,12.892900,0.146333,,0.000000,,16.861235,16.861235,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508040100","04000","03",70.281248,59.545016,91.471078,,113.301823,,59.545016,113.301823,59.545016,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508040200","04100","03",16.861235,13.364344,0.136006,,0.000000,,16.861235,16.861235,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508040200","04100","03",72.756654,64.444565,109.897790,,117.882999,,64.444565,117.882999,64.444565,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508040300","04200","03",16.988243,16.009135,0.130671,,0.000000,,16.988243,16.988243,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508040300","04200","03",71.591412,92.785303,128.722592,,120.120173,,92.785303,128.722592,71.591412,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508040400","04300","03",12.142389,17.650249,0.139747,,0.000000,,12.142389,17.650249,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508040400","04300","03",65.213081,67.309813,145.869723,,118.178116,,67.309813,145.869723,65.213081,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508040500","04400","03",4.237038,14.812694,0.308292,,0.000000,,4.237038,14.812694,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508040500","04400","03",108.832741,94.086509,195.603645,,123.895797,,94.086509,195.603645,94.086509,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508040600","04500","03",0.000000,16.503698,7.805507,,0.152997,,0.000000,16.503698,0.000000,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508040600","04500","03",132.956617,114.401673,193.085975,,132.179390,,114.401673,193.085975,114.401673,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508040700","04600","03",6.435917,12.918568,29.052748,,22.713145,,6.435917,29.052748,6.435917,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508040700","04600","03",139.899235,100.691577,186.386243,,132.453501,,100.691577,186.386243,100.691577,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508040800","04700","03",40.890194,34.999192,73.981851,,70.029961,,40.890194,73.981851,34.999192,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508040800","04700","03",142.904051,98.239796,182.479608,,135.530652,,98.239796,182.479608,98.239796,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508020900","202508040900","04800","03",63.843272,83.678656,120.286563,,,,63.843272,120.286563,63.843272,517.963000,,,,2025-08-02 08:50:36.000,2025-08-02 08:50:36.000
"09","16","202508020900","202508040900","04800","03",139.836760,106.471569,189.681480,,,,106.471569,189.681480,106.471569,421.970000,,,,2025-08-02 08:50:37.000,2025-08-02 08:50:37.000
"09","13","202508021500","202508021500","00000","03",283.135097,289.921818,328.631563,,287.656969,,283.135097,328.631563,283.135097,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508021500","00000","03",34.561699,27.860437,64.781083,,84.091279,,27.860437,84.091279,27.860437,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508021600","00100","03",232.769300,262.760701,291.780181,,230.006511,,232.769300,291.780181,230.006511,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508021600","00100","03",24.374643,34.329025,69.552523,,81.048250,,34.329025,81.048250,24.374643,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508021700","00200","03",157.435323,202.555472,225.193317,,173.060653,,157.435323,225.193317,157.435323,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508021700","00200","03",30.649825,35.842100,62.047618,,52.792805,,35.842100,62.047618,30.649825,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508021800","00300","03",94.253231,118.466014,157.093265,,107.343812,,94.253231,157.093265,94.253231,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508021800","00300","03",24.166493,13.743510,91.819630,,44.473337,,13.743510,91.819630,13.743510,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508021900","00400","03",37.863666,32.356926,40.204150,,47.633280,,37.863666,47.633280,32.356926,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508021900","00400","03",47.591097,47.961104,72.712172,,38.136917,,47.961104,72.712172,38.136917,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508022000","00500","03",14.909499,3.383913,2.155890,,5.181820,,14.909499,14.909499,2.155890,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508022000","00500","03",57.391299,45.237709,82.016555,,31.481101,,45.237709,82.016555,31.481101,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508022100","00600","03",13.366448,3.647747,0.112673,,0.000000,,13.366448,13.366448,0.000000,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508022100","00600","03",50.561496,45.263171,112.859835,,30.812679,,45.263171,112.859835,30.812679,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508022200","00700","03",6.839119,0.000000,0.152677,,0.000000,,6.839119,6.839119,0.000000,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508022200","00700","03",50.651078,38.624130,89.459902,,32.758184,,38.624130,89.459902,32.758184,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508022300","00800","03",11.639913,0.000000,0.132390,,0.000000,,11.639913,11.639913,0.000000,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508022300","00800","03",43.106617,43.734428,104.685735,,24.224345,,43.734428,104.685735,24.224345,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508030000","00900","03",2.386785,0.063533,0.138378,,0.000000,,2.386785,2.386785,0.000000,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508030000","00900","03",49.782306,35.439556,95.987509,,17.436822,,35.439556,95.987509,17.436822,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508030100","01000","03",9.332189,0.718744,0.131530,,0.000000,,9.332189,9.332189,0.000000,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508030100","01000","03",54.229393,30.060380,102.144100,,19.382270,,30.060380,102.144100,19.382270,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508030200","01100","03",0.000000,0.000000,0.132311,,0.000000,,0.000000,0.132311,0.000000,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508030200","01100","03",41.262465,33.237601,96.542594,,17.926146,,33.237601,96.542594,17.926146,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508030300","01200","03",4.829423,0.000000,0.123844,,0.000000,,4.829423,4.829423,0.000000,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508030300","01200","03",17.189038,27.677204,98.244580,,14.972540,,27.677204,98.244580,14.972540,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508030400","01300","03",0.000000,0.000000,0.108240,,0.000000,,0.000000,0.108240,0.000000,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508030400","01300","03",11.917581,19.023852,79.502382,,13.376795,,19.023852,79.502382,11.917581,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508030500","01400","03",9.853174,1.879650,0.140486,,0.000000,,9.853174,9.853174,0.000000,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508030500","01400","03",54.121971,58.479063,89.704186,,14.207949,,58.479063,89.704186,14.207949,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508030600","01500","03",5.215436,0.455985,0.222631,,0.172922,,5.215436,5.215436,0.172922,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508030600","01500","03",52.036448,59.504896,73.791848,,19.165102,,59.504896,73.791848,19.165102,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508030700","01600","03",18.300330,18.955050,10.792466,,18.743409,,18.300330,18.955050,10.792466,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508030700","01600","03",55.521837,70.909521,92.860256,,37.862471,,70.909521,92.860256,37.862471,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508030800","01700","03",58.694708,59.937179,64.941160,,59.862109,,58.694708,64.941160,58.694708,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508030800","01700","03",54.519738,45.469463,112.277746,,45.498851,,45.469463,112.277746,45.469463,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508030900","01800","03",86.467677,90.093615,78.809892,,114.417533,,86.467677,114.417533,78.809892,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508030900","01800","03",59.485576,38.619197,100.977333,,40.425153,,38.619197,100.977333,38.619197,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
"09","13","202508021500","202508031000","01900","03",111.449538,86.470126,143.726447,,169.504176,,111.449538,169.504176,86.470126,517.963000,,,,2025-08-02 14:50:37.000,2025-08-02 14:50:37.000
"09","16","202508021500","202508031000","01900","03",60.090564,45.671420,104.504965,,55.533804,,45.671420,104.504965,45.671420,421.970000,,,,2025-08-02 14:50:38.000,2025-08-02 14:50:38.000
